id,image_name,score,gt_qa_id,gt_answer,m_qa_id,m_answer
12,"WBA0026X=WBA0026X=1=en, ja=High",0.05555555555555555,7,"""The steering-wheel-mounted controls for the ProPILOT Assist are found on the right side of the steering wheel, as depicted in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.05597014925373134,7,"""The steering-wheel-mounted controls for the ProPILOT Assist are found on the right side of the steering wheel, as depicted in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03636363636363636,8,"""The hazard indicator flasher switch is on the dashboard, typically near the center console or the radio, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.036630036630036625,8,"""The hazard indicator flasher switch is on the dashboard, typically near the center console or the radio, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.036630036630036625,8,"""The hazard indicator flasher switch is on the dashboard, typically near the center console or the radio, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.053763440860215055,8,"""The hazard indicator flasher switch is on the dashboard, typically near the center console or the radio, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.09025270758122741,8,"""The hazard indicator flasher switch is on the dashboard, typically near the center console or the radio, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031249999999999997,9,"""The shift lever or Park button is located in the center console area between the driver's and front passenger's seats, which is indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031446540880503145,9,"""The shift lever or Park button is located in the center console area between the driver's and front passenger's seats, which is indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031446540880503145,9,"""The shift lever or Park button is located in the center console area between the driver's and front passenger's seats, which is indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0617283950617284,9,"""The shift lever or Park button is located in the center console area between the driver's and front passenger's seats, which is indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.07763975155279504,9,"""The shift lever or Park button is located in the center console area between the driver's and front passenger's seats, which is indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.11477272727272726,10,"""The headlight aiming control switch is positioned on the dashboard to the left side of the steering wheel, as seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.036630036630036625,10,"""The headlight aiming control switch is positioned on the dashboard to the left side of the steering wheel, as seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.036630036630036625,10,"""The headlight aiming control switch is positioned on the dashboard to the left side of the steering wheel, as seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.053763440860215055,10,"""The headlight aiming control switch is positioned on the dashboard to the left side of the steering wheel, as seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.07220216606498195,10,"""The headlight aiming control switch is positioned on the dashboard to the left side of the steering wheel, as seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.11113556338028167,11,"""The Steering Assist switch is located on the steering wheel as part of the steering-wheel-mounted controls on the left side, shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.035460992907801414,11,"""The Steering Assist switch is located on the steering wheel as part of the steering-wheel-mounted controls on the left side, shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.035460992907801414,11,"""The Steering Assist switch is located on the steering wheel as part of the steering-wheel-mounted controls on the left side, shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.05208333333333333,11,"""The Steering Assist switch is located on the steering wheel as part of the steering-wheel-mounted controls on the left side, shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.06993006993006994,11,"""The Steering Assist switch is located on the steering wheel as part of the steering-wheel-mounted controls on the left side, shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.04184100418410042,12,"""The Head-Up Display (HUD) switch is located on the dashboard, which can be referenced in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.042194092827004225,12,"""The Head-Up Display (HUD) switch is located on the dashboard, which can be referenced in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.042194092827004225,12,"""The Head-Up Display (HUD) switch is located on the dashboard, which can be referenced in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0617283950617284,12,"""The Head-Up Display (HUD) switch is located on the dashboard, which can be referenced in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.08298755186721994,12,"""The Head-Up Display (HUD) switch is located on the dashboard, which can be referenced in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.04347826086956521,13,"""The automatic brake hold switch is located in the center console area, which is visible in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.043859649122807015,13,"""The automatic brake hold switch is located in the center console area, which is visible in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.043859649122807015,13,"""The automatic brake hold switch is located in the center console area, which is visible in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0641025641025641,13,"""The automatic brake hold switch is located in the center console area, which is visible in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.08620689655172414,13,"""The automatic brake hold switch is located in the center console area, which is visible in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.04184100418410042,14,"""The immediate charge switch is located in the center console area of the vehicle, as outlined in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.042194092827004225,14,"""The immediate charge switch is located in the center console area of the vehicle, as outlined in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.042194092827004225,14,"""The immediate charge switch is located in the center console area of the vehicle, as outlined in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0617283950617284,14,"""The immediate charge switch is located in the center console area of the vehicle, as outlined in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.08298755186721994,14,"""The immediate charge switch is located in the center console area of the vehicle, as outlined in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.04184100418410042,15,"""The power liftgate switch is located in the vehicle's overhead console, which can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.042194092827004225,15,"""The power liftgate switch is located in the vehicle's overhead console, which can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.042194092827004225,15,"""The power liftgate switch is located in the vehicle's overhead console, which can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.08230452674897121,15,"""The power liftgate switch is located in the vehicle's overhead console, which can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.08298755186721994,15,"""The power liftgate switch is located in the vehicle's overhead console, which can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.07782101167315174,16,"""The tilt and telescopic steering wheel control is found on the side of the steering column, as depicted in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0392156862745098,16,"""The tilt and telescopic steering wheel control is found on the side of the steering column, as depicted in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0392156862745098,16,"""The tilt and telescopic steering wheel control is found on the side of the steering column, as depicted in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.057471264367816084,16,"""The tilt and telescopic steering wheel control is found on the side of the steering column, as depicted in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.07722007722007723,16,"""The tilt and telescopic steering wheel control is found on the side of the steering column, as depicted in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.034129692832764506,17,"""The power outlet is located in the center console area, convenient for the driver and front passenger to access, as illustrated in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03436426116838488,17,"""The power outlet is located in the center console area, convenient for the driver and front passenger to access, as illustrated in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03436426116838488,17,"""The power outlet is located in the center console area, convenient for the driver and front passenger to access, as illustrated in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.050505050505050504,17,"""The power outlet is located in the center console area, convenient for the driver and front passenger to access, as illustrated in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.05084745762711864,17,"""The power outlet is located in the center console area, convenient for the driver and front passenger to access, as illustrated in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031249999999999997,18,"""The USB connection ports are typically situated in the center console, making them easily accessible for both the driver and the passengers, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031446540880503145,18,"""The USB connection ports are typically situated in the center console, making them easily accessible for both the driver and the passengers, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031446540880503145,18,"""The USB connection ports are typically situated in the center console, making them easily accessible for both the driver and the passengers, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0462962962962963,18,"""The USB connection ports are typically situated in the center console, making them easily accessible for both the driver and the passengers, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.046583850931677016,18,"""The USB connection ports are typically situated in the center console, making them easily accessible for both the driver and the passengers, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.030395136778115502,19,"""The power sliding armrest switch is located on the armrest itself or possibly on the side of the driver's or passenger's seat, as detailed in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03058103975535168,19,"""The power sliding armrest switch is located on the armrest itself or possibly on the side of the driver's or passenger's seat, as detailed in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03058103975535168,19,"""The power sliding armrest switch is located on the armrest itself or possibly on the side of the driver's or passenger's seat, as detailed in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.06006006006006006,19,"""The power sliding armrest switch is located on the armrest itself or possibly on the side of the driver's or passenger's seat, as detailed in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.07552870090634442,19,"""The power sliding armrest switch is located on the armrest itself or possibly on the side of the driver's or passenger's seat, as detailed in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031249999999999997,20,"""The haptic switches, including the Drive Mode Selector, are placed within easy reach of the driver in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031446540880503145,20,"""The haptic switches, including the Drive Mode Selector, are placed within easy reach of the driver in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.031446540880503145,20,"""The haptic switches, including the Drive Mode Selector, are placed within easy reach of the driver in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0462962962962963,20,"""The haptic switches, including the Drive Mode Selector, are placed within easy reach of the driver in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.07763975155279504,20,"""The haptic switches, including the Drive Mode Selector, are placed within easy reach of the driver in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.033112582781456956,21,"""The e-Step switch is located in the center console area, allowing the driver to activate it without stretching, as can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03333333333333333,21,"""The e-Step switch is located in the center console area, allowing the driver to activate it without stretching, as can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03333333333333333,21,"""The e-Step switch is located in the center console area, allowing the driver to activate it without stretching, as can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.06535947712418301,21,"""The e-Step switch is located in the center console area, allowing the driver to activate it without stretching, as can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.06578947368421054,21,"""The e-Step switch is located in the center console area, allowing the driver to activate it without stretching, as can be seen in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.0352112676056338,22,"""The ProPILOT Park switch is found in the center console area, integrated with other driving assist system controls, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.035460992907801414,22,"""The ProPILOT Park switch is found in the center console area, integrated with other driving assist system controls, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.035460992907801414,22,"""The ProPILOT Park switch is found in the center console area, integrated with other driving assist system controls, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.05208333333333333,22,"""The ProPILOT Park switch is found in the center console area, integrated with other driving assist system controls, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.06993006993006994,22,"""The ProPILOT Park switch is found in the center console area, integrated with other driving assist system controls, as shown in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03215434083601286,23,"""The flexible center storage switch, if your vehicle is equipped with this feature, is located in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",1,"""A steering wheel"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03236245954692557,23,"""The flexible center storage switch, if your vehicle is equipped with this feature, is located in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",2,"""19"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.03236245954692557,23,"""The flexible center storage switch, if your vehicle is equipped with this feature, is located in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",3,"""Yes"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.047619047619047616,23,"""The flexible center storage switch, if your vehicle is equipped with this feature, is located in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",4,"""No, it's an interior diagram"""
12,"WBA0026X=WBA0026X=1=en, ja=High",0.06389776357827477,23,"""The flexible center storage switch, if your vehicle is equipped with this feature, is located in the center console area, as indicated in the image WBA0026X=WBA0026X=1=en, ja=High.""",5,"""The gear shift or selector"""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.10520833333333333,1,"""The side ventilator is located at the end of the dashboard on the driver and passenger sides, near the doors, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",1,"""A technical drawing of a vehicle identifying various parts."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.14356528245417133,1,"""The side ventilator is located at the end of the dashboard on the driver and passenger sides, near the doors, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",2,"""The front grille of the vehicle."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.10627104377104377,1,"""The side ventilator is located at the end of the dashboard on the driver and passenger sides, near the doors, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",3,"""Number 2 points to the headlight."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.12483221476510067,1,"""The side ventilator is located at the end of the dashboard on the driver and passenger sides, near the doors, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",4,"""Yes, number 9 indicates the tire."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.10627104377104377,1,"""The side ventilator is located at the end of the dashboard on the driver and passenger sides, near the doors, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",5,"""Number 7 points to the antenna."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.14025157232704405,2,"""The meters and gauges are positioned directly in front of the steering wheel in the driver's line of sight for easy monitoring, as indicated in image WBA0012X=WBA0012X=1=en, ja=High.""",1,"""A technical drawing of a vehicle identifying various parts."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.15225137674117264,2,"""The meters and gauges are positioned directly in front of the steering wheel in the driver's line of sight for easy monitoring, as indicated in image WBA0012X=WBA0012X=1=en, ja=High.""",2,"""The front grille of the vehicle."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.11809523809523811,2,"""The meters and gauges are positioned directly in front of the steering wheel in the driver's line of sight for easy monitoring, as indicated in image WBA0012X=WBA0012X=1=en, ja=High.""",3,"""Number 2 points to the headlight."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.1349331926863572,2,"""The meters and gauges are positioned directly in front of the steering wheel in the driver's line of sight for easy monitoring, as indicated in image WBA0012X=WBA0012X=1=en, ja=High.""",4,"""Yes, number 9 indicates the tire."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.11809523809523811,2,"""The meters and gauges are positioned directly in front of the steering wheel in the driver's line of sight for easy monitoring, as indicated in image WBA0012X=WBA0012X=1=en, ja=High.""",5,"""Number 7 points to the antenna."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.08694903581267217,3,"""The Head-Up Display (HUD), if your vehicle is equipped with it, projects important information onto the windshield directly in the driver’s view, as displayed in image WBA0012X=WBA0012X=1=en, ja=High.""",1,"""A technical drawing of a vehicle identifying various parts."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.11844135802469137,3,"""The Head-Up Display (HUD), if your vehicle is equipped with it, projects important information onto the windshield directly in the driver’s view, as displayed in image WBA0012X=WBA0012X=1=en, ja=High.""",2,"""The front grille of the vehicle."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.0876736111111111,3,"""The Head-Up Display (HUD), if your vehicle is equipped with it, projects important information onto the windshield directly in the driver’s view, as displayed in image WBA0012X=WBA0012X=1=en, ja=High.""",3,"""Number 2 points to the headlight."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.10304709141274236,3,"""The Head-Up Display (HUD), if your vehicle is equipped with it, projects important information onto the windshield directly in the driver’s view, as displayed in image WBA0012X=WBA0012X=1=en, ja=High.""",4,"""Yes, number 9 indicates the tire."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.0876736111111111,3,"""The Head-Up Display (HUD), if your vehicle is equipped with it, projects important information onto the windshield directly in the driver’s view, as displayed in image WBA0012X=WBA0012X=1=en, ja=High.""",5,"""Number 7 points to the antenna."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.11955492424242424,4,"""The center ventilator is located in the middle of the dashboard between the driver and passenger sides, as outlined in image WBA0012X=WBA0012X=1=en, ja=High.""",1,"""A technical drawing of a vehicle identifying various parts."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.16336739037888462,4,"""The center ventilator is located in the middle of the dashboard between the driver and passenger sides, as outlined in image WBA0012X=WBA0012X=1=en, ja=High.""",2,"""The front grille of the vehicle."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.12092911877394635,4,"""The center ventilator is located in the middle of the dashboard between the driver and passenger sides, as outlined in image WBA0012X=WBA0012X=1=en, ja=High.""",3,"""Number 2 points to the headlight."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.1419847328244275,4,"""The center ventilator is located in the middle of the dashboard between the driver and passenger sides, as outlined in image WBA0012X=WBA0012X=1=en, ja=High.""",4,"""Yes, number 9 indicates the tire."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.12092911877394635,4,"""The center ventilator is located in the middle of the dashboard between the driver and passenger sides, as outlined in image WBA0012X=WBA0012X=1=en, ja=High.""",5,"""Number 7 points to the antenna."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.0968013468013468,5,"""The audio switches are integrated within the steering wheel or on the center console for convenient access, as seen in image WBA0012X=WBA0012X=1=en, ja=High.""",1,"""A technical drawing of a vehicle identifying various parts."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.1425287356321839,5,"""The audio switches are integrated within the steering wheel or on the center console for convenient access, as seen in image WBA0012X=WBA0012X=1=en, ja=High.""",2,"""The front grille of the vehicle."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.1425287356321839,5,"""The audio switches are integrated within the steering wheel or on the center console for convenient access, as seen in image WBA0012X=WBA0012X=1=en, ja=High.""",3,"""Number 2 points to the headlight."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.1419847328244275,5,"""The audio switches are integrated within the steering wheel or on the center console for convenient access, as seen in image WBA0012X=WBA0012X=1=en, ja=High.""",4,"""Yes, number 9 indicates the tire."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.1425287356321839,5,"""The audio switches are integrated within the steering wheel or on the center console for convenient access, as seen in image WBA0012X=WBA0012X=1=en, ja=High.""",5,"""Number 7 points to the antenna."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.10520833333333333,6,"""The touch screen display is centrally located in the dashboard within easy reach of both the driver and the front passenger, as detailed in image WBA0012X=WBA0012X=1=en, ja=High.""",1,"""A technical drawing of a vehicle identifying various parts."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.16147873290730433,6,"""The touch screen display is centrally located in the dashboard within easy reach of both the driver and the front passenger, as detailed in image WBA0012X=WBA0012X=1=en, ja=High.""",2,"""The front grille of the vehicle."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.12525252525252523,6,"""The touch screen display is centrally located in the dashboard within easy reach of both the driver and the front passenger, as detailed in image WBA0012X=WBA0012X=1=en, ja=High.""",3,"""Number 2 points to the headlight."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.12483221476510067,6,"""The touch screen display is centrally located in the dashboard within easy reach of both the driver and the front passenger, as detailed in image WBA0012X=WBA0012X=1=en, ja=High.""",4,"""Yes, number 9 indicates the tire."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.12525252525252523,6,"""The touch screen display is centrally located in the dashboard within easy reach of both the driver and the front passenger, as detailed in image WBA0012X=WBA0012X=1=en, ja=High.""",5,"""Number 7 points to the antenna."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.10782934833567746,7,"""The front passenger supplemental airbag is installed in the dashboard on the passenger side, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",1,"""A technical drawing of a vehicle identifying various parts."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.18221747388414053,7,"""The front passenger supplemental airbag is installed in the dashboard on the passenger side, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",2,"""The front grille of the vehicle."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.13488247863247863,7,"""The front passenger supplemental airbag is installed in the dashboard on the passenger side, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",3,"""Number 2 points to the headlight."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.15829787234042553,7,"""The front passenger supplemental airbag is installed in the dashboard on the passenger side, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",4,"""Yes, number 9 indicates the tire."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.13488247863247863,7,"""The front passenger supplemental airbag is installed in the dashboard on the passenger side, as shown in image WBA0012X=WBA0012X=1=en, ja=High.""",5,"""Number 7 points to the antenna."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.11376146788990825,8,"""The hood release handle is typically positioned inside the vehicle, on the lower left side of the dashboard or near the kick panel, as indicated in image WBA0012X=WBA0012X=1=en, ja=High.""",1,"""A technical drawing of a vehicle identifying various parts."""
13,"WBA0012X=WBA0012X=1=en, ja=High",0.14802217183169564,8,"""The hood release handle is typically positioned inside the vehicle, on the lower left side of the dashboard or near the kick panel, as indicated in image WBA0012X=WBA0012X=1=en, ja=High.""",2,"""The front grille of the vehicle."""
